row_id,target_bear_steepen_shock_10d,slice_high_rate_vol
32752,0,0
32753,0,0
32754,1,0
32755,1,1
32756,0,1
32757,0,1
32758,0,1
32759,0,1
32760,0,1
32761,0,1
32762,0,1
32763,0,1
32764,0,1
32765,0,1
32766,0,1
32767,0,1
32768,0,1
32769,0,1
32770,0,1
32771,0,1
32772,0,1
32773,0,1
32774,0,1
32775,0,1
32776,0,1
32777,0,1
32778,0,1
32779,0,1
32780,0,1
32781,0,1
32782,0,1
32783,0,1
32784,0,1
32785,0,1
32786,0,1
32787,0,1
32788,0,1
32789,0,1
32790,0,1
32791,0,1
32792,0,1
32793,0,1
32794,0,1
32795,0,1
32796,0,1
32797,0,1
32798,0,1
32799,0,1
32800,0,1
32801,0,1
32802,0,1
32803,0,1
32804,0,1
32805,0,1
32806,0,1
32807,0,1
32808,0,1
32809,0,1
32810,0,1
32811,0,1
32812,0,1
32813,0,1
32814,0,1
32815,0,1
32816,0,1
32817,0,1
32818,0,1
32819,0,1
32820,0,1
32821,0,1
32822,0,1
32823,0,1
32824,0,1
32825,0,1
32826,0,1
32827,0,1
32828,0,1
32829,0,1
32830,0,1
32831,0,1
32832,0,1
32833,0,1
32834,0,1
32835,0,1
32836,0,1
32837,0,1
32838,0,1
32839,0,1
32840,0,1
32841,0,1
32842,0,1
32843,0,1
32844,0,1
32845,0,1
32846,0,1
32847,0,1
32848,1,1
32849,1,1
32850,1,1
32851,0,1
32852,0,1
32853,0,1
32854,0,1
32855,0,1
32856,0,1
32857,0,1
32858,0,1
32859,0,1
32860,0,1
32861,0,1
32862,0,1
32863,0,1
32864,0,1
32865,0,1
32866,0,1
32867,1,1
32868,1,1
32869,0,1
32870,0,0
32871,0,0
32872,0,0
32873,0,0
32874,0,0
32875,0,0
32876,0,0
32877,1,0
32878,0,0
32879,1,0
32880,1,0
32881,1,0
32882,1,0
32883,0,0
32884,0,0
32885,0,0
32886,0,0
32887,0,0
32888,0,0
32889,0,0
32890,0,0
32891,0,0
32892,0,0
32893,0,0
32894,0,0
32895,0,0
32896,0,0
32897,0,0
32898,0,0
32899,0,0
32900,0,0
32901,0,0
32902,0,0
32903,0,0
32904,1,0
32905,0,0
32906,1,0
32907,0,0
32908,0,0
32909,0,0
32910,0,0
32911,0,0
32912,0,0
32913,0,0
32914,0,0
32915,0,0
32916,0,0
32917,0,0
32918,0,0
32919,0,0
32920,0,0
32921,1,0
32922,0,0
32923,0,0
32924,0,0
32925,1,0
32926,0,0
32927,0,0
32928,0,0
32929,0,0
32930,0,0
32931,0,0
32932,0,0
32933,0,0
32934,0,0
32935,0,0
32936,0,0
32937,0,0
32938,0,0
32939,0,0
32940,0,0
32941,0,0
32942,0,0
32943,0,0
32944,0,0
32945,0,0
32946,0,0
32947,0,0
32948,0,0
32949,0,0
32950,0,0
32951,0,0
32952,0,0
32953,0,0
32954,0,0
32955,0,0
32956,0,0
32957,0,0
32958,0,0
32959,0,0
32960,0,0
32961,0,1
32962,0,1
32963,0,1
32964,0,1
32965,0,1
32966,0,1
32967,0,1
32968,0,1
32969,0,1
32970,0,1
